,PC,Address,Recency,Frequency
50058,0xb7fbe6c1,0xb6531d1c,inf,0
50059,0xb7fbe6cc,0xb668923b,inf,0
50060,0xb7fbe6c1,0xb6531d1d,inf,0
50061,0xb7fbe6cc,0xb668923c,inf,0
50062,0xb7fbe6c1,0xb6531d1e,inf,0
50063,0xb7fbe6cc,0xb668923d,inf,0
50064,0xb7fbe6c1,0xb6531d1f,inf,0
50065,0xb7fbe6cc,0xb668923e,inf,0
50066,0xb7fbe6c1,0xb6531d20,inf,0
50067,0xb7fbe6cc,0xb668923f,inf,0
50068,0xb7fbe6c1,0xb6531d21,inf,0
50069,0xb7fbe6cc,0xb6689240,inf,0
50070,0xb7fbe6fc,0xbf88ad64,22.0,15
50071,0xb7fbe6ff,0xbf88ad68,20.0,15
50072,0xb7fbe702,0xbf88ad6c,18.0,15
50073,0xb7fbe703,0xbf88ad70,16.0,24
50074,0xb7fb2b2a,0xbf88ae04,299.0,16
50075,0xb7fb2b2d,0xbf88ae08,89.0,44
50076,0xb7fb2b32,0xb66671a4,814.0,35
50077,0xb7fb2b38,0xbf88ad84,5.0,44
50078,0xb7fb2b45,0xbf88ae00,391.0,25
50079,0xb7fb2b48,0xb65376ac,inf,0
50080,0xb7fb2b4c,0xbf88ad88,407.0,40
50081,0xb7fb2b58,0xb6667194,814.0,38
50082,0xb7fb2b61,0xb6667714,814.0,1
50083,0xb7fb2b64,0xb66674b4,190.0,2
50084,0xb7fb2b69,0xb6667710,814.0,1
50085,0xb7fb2b6b,0xb66674b0,814.0,1
50086,0xb7fb2b6d,0xbf88ad74,7.0,14
50087,0xb7fb2b70,0xbf88ad78,5.0,14
50088,0xb7fbe6c1,0xb6536d94,814.0,1
50089,0xb7fbe6cc,0xb668a444,814.0,1
50090,0xb7fbe6c1,0xb6536d95,814.0,1
50091,0xb7fbe6cc,0xb668a445,814.0,1
50092,0xb7fbe6c1,0xb6536d96,814.0,1
50093,0xb7fbe6cc,0xb668a446,814.0,1
50094,0xb7fbe6c1,0xb6536d97,814.0,1
50095,0xb7fbe6cc,0xb668a447,814.0,1
50096,0xb7fbe6c1,0xb6536d98,814.0,1
50097,0xb7fbe6cc,0xb668a448,814.0,1
50098,0xb7fbe6c1,0xb6536d99,814.0,1
50099,0xb7fbe6cc,0xb668a449,814.0,1
50100,0xb7fbe6c1,0xb6536d9a,814.0,1
50101,0xb7fbe6cc,0xb668a44a,814.0,1
50102,0xb7fbe6c1,0xb6536d9b,814.0,1
50103,0xb7fbe6cc,0xb668a44b,814.0,1
50104,0xb7fbe6c1,0xb6536d9c,814.0,1
50105,0xb7fbe6cc,0xb668a44c,814.0,1
50106,0xb7fbe6c1,0xb6536d9d,814.0,1
50107,0xb7fbe6cc,0xb668a44d,814.0,1
50108,0xb7fbe6c1,0xb6536d9e,814.0,1
50109,0xb7fbe6cc,0xb668a44e,814.0,1
50110,0xb7fbe6c1,0xb6536d9f,814.0,1
50111,0xb7fbe6cc,0xb668a44f,814.0,1
50112,0xb7fbe6c1,0xb6536da0,814.0,1
50113,0xb7fbe6cc,0xb668a450,814.0,1
50114,0xb7fbe6c1,0xb6536da1,814.0,1
50115,0xb7fbe6cc,0xb668a451,814.0,1
50116,0xb7fbe6ff,0xbf88ad68,646.0,13
50117,0xb7fbe702,0xbf88ad6c,644.0,13
50118,0xb7fbe703,0xbf88ad70,630.0,22
50119,0xb7fb2af5,0xbf88ad98,323.0,25
50120,0xb7fb2af8,0xbf88ad9c,321.0,25
50121,0xb7fb2afb,0xbf88ada0,319.0,25
50122,0xb7fb2b00,0xbf88ada4,317.0,25
50123,0xb7fb2b01,0xbf88ada8,206.0,34
50124,0xb7fb2de8,0xb652d444,24758.0,1
50125,0xb7fb2e16,0xbf88ae34,186.0,7
50126,0xb7fb2e19,0xbf88aed8,8.0,15
50127,0xb7fb2e1b,0xbf88ae08,222.0,43
50128,0xb7fb2e1e,0xbf88aedc,10.0,15
50129,0xb7fb2ddc,0xbf88ae1c,194.0,7
50130,0xb7fb2ddd,0xbf88ae20,192.0,7
50131,0xb7fb2dde,0xbf88ae24,130.0,13
50132,0xb7fb2ddf,0xbf88ae28,128.0,13
50133,0xb7fb2de0,0xbf88ae2c,126.0,13
50134,0xb7fb3237,0xbf88ae74,9.0,14
50135,0xb7fb323c,0xbf88af20,10.0,21
50136,0xb7fb3242,0xb6688115,inf,0
50137,0xb7fb325d,0xb666718c,814.0,36
50138,0xb7fb326f,0xb666718d,1.0,101
50139,0xb7fb3276,0xb7fc3ce0,210.0,172
50140,0xb7fb3295,0xbf88aee8,105.0,7
50141,0xb7fb3296,0xbf88aeec,103.0,7
50142,0xb7fb3297,0xbf88aef0,101.0,7
50143,0xb7fb3298,0xbf88aef4,99.0,7
50144,0xb7fb3299,0xbf88aef8,63.0,16
50145,0xb7fb6e64,0xb6667000,814.0,2257
50146,0xb7fb6e66,0xb652d43c,24729.0,1
50147,0xb7fb6e69,0xb7fc3d0c,814.0,33
50148,0xb7fb6e73,0xbf88af18,74.0,10
50149,0xb7fb6e76,0xbf88af1c,71.0,7
50150,0xb7fb6e79,0xb669b0dc,inf,0
50151,0xb7fb6e7f,0xbf88af24,53.0,9
50152,0xb7fb6e80,0xbf88af28,51.0,9
50153,0xb7fb6e81,0xbf88af2c,49.0,14
50154,0xb7fb6e82,0xbf88af30,47.0,13
50155,0xb7fb6e83,0xbf88af34,45.0,11
50156,0xb7fbc300,0xbf88af38,41.0,11
50157,0xb7fbc301,0xbf88af3c,39.0,9
50158,0xb7fbc302,0xbf88af40,1.0,19
50159,0xb662a700,0xbf88af48,1.0,22
50160,0xb662a70f,0xb6661e98,inf,0
50161,0xb662a71c,0xbf88af4c,3.0,9
50162,0xb668b6a6,0xb669afe8,9.0,2
50163,0xb668b6ae,0xb7fc431c,14.0,1
50164,0xb668b6ba,0xb7fc4634,inf,0
50165,0xb668b6bc,0xb64f76bc,inf,0
50166,0xb668b6be,0xb669afe4,inf,0
50167,0xb668b6c4,0xb7fc42e4,1.0,4
50168,0xb668b6e0,0xb7fc45ec,5996.0,1
50169,0xb668b6ee,0xb7fc45f0,41808.0,1
50170,0xb668b733,0xb7fc45f8,inf,0
50171,0xb668b73f,0xb7fc4620,inf,0
50172,0xb668af84,0xb669b064,774.0,1
50173,0xb668ade4,0xb669aff8,840.0,2
50174,0xb668ade4,0xbf88af44,6.0,10
50175,0xb668adea,0xb669affc,840.0,2
50176,0xb7fb6d9b,0xb6711894,293.0,36
50177,0xb7fb6d9e,0xbf88aef8,1.0,15
50178,0xb7fb6da9,0xb669af10,290.0,36
50179,0xb7fb6dac,0xbf88af10,23.0,12
50180,0xb7fb6daf,0xb67118dc,840.0,2
50181,0xb7fb6db2,0xb669af48,840.0,2
50182,0xb7fb6db5,0xb668ac68,inf,0
50183,0xb7fb6db8,0xb668ac64,inf,0
50184,0xb7fb6dbf,0xbf88af14,2.0,9
50185,0xb7fb6dc2,0xb6711898,278.0,36
50186,0xb7fb6dcb,0xb669af18,278.0,36
50187,0xb7fb6dd1,0xb6711860,840.0,2
50188,0xb7fb6dd3,0xbf88af1c,743.0,6
50189,0xb7fb6dd6,0xbf88af20,85.0,18
50190,0xb7fb6dd9,0xbf88af18,740.0,9
50191,0xb7fb6de2,0xb6687f05,720.0,1
50192,0xb7fb6dec,0xb6711944,840.0,2
50193,0xb7fb6dfd,0xb669af98,840.0,2
50194,0xb7fb6e00,0xb668a4a0,inf,0
50195,0xb7fb6e0e,0xb67119f4,840.0,2
50196,0xb7fb6e14,0xb66674b4,624.0,1
50197,0xb7fb6e1b,0xb6687ef8,inf,0
50198,0xb7fb6e20,0xbf88af00,46.0,9
50199,0xb7fb6e24,0xb6711a2c,840.0,2
50200,0xb7fb6e2f,0xbf88af0c,53.0,9
50201,0xb7fb6e37,0xbf88aefc,53.0,9
50202,0xb7fb6e3d,0xbf88af08,48.0,12
50203,0xb7fb6e45,0xbf88af04,55.0,6
50204,0xb7fb3020,0xbf88aef4,715.0,6
50205,0xb7fb3023,0xbf88aef0,713.0,6
50206,0xb7fb3024,0xbf88aeec,711.0,6
50207,0xb7fb3025,0xbf88aee8,709.0,6
50208,0xb7fb3026,0xbf88aee4,1.0,21
50209,0xb7fb3037,0xbf88ae7c,62.0,6
50210,0xb7fb303a,0xbf88ae78,840.0,3
50211,0xb7fb303d,0xbf88ae74,55.0,12
50212,0xb7fb3040,0xbf88ae2c,25.0,12
50213,0xb7fb29b0,0xbf88ae28,23.0,12
50214,0xb7fb29b5,0xbf88ae24,21.0,12
50215,0xb7fb29b6,0xb6689241,105.0,2
50216,0xb7fb29d1,0xb6689242,106.0,2
50217,0xb7fb29d1,0xb6689243,107.0,2
50218,0xb7fb29d1,0xb6689244,108.0,2
50219,0xb7fb29d1,0xb6689245,111.0,2
50220,0xb7fb29d1,0xb6689246,112.0,2
50221,0xb7fb29d1,0xb6689247,115.0,2
50222,0xb7fb29d1,0xb6689248,117.0,2
50223,0xb7fb29d1,0xb6689249,119.0,2
50224,0xb7fb29d1,0xb668924a,121.0,2
50225,0xb7fb29d1,0xb668924b,123.0,2
50226,0xb7fb29d1,0xb668924c,125.0,2
50227,0xb7fb29d1,0xb668924d,127.0,2
50228,0xb7fb29d1,0xb668924e,129.0,2
50229,0xb7fb29d1,0xb668924f,131.0,2
50230,0xb7fb29d1,0xb6689250,133.0,2
50231,0xb7fb29d1,0xb6689251,135.0,2
50232,0xb7fb29d1,0xb6689252,137.0,2
50233,0xb7fb29d1,0xb6689253,139.0,2
50234,0xb7fb29d1,0xb6689254,141.0,2
50235,0xb7fb3045,0xbf88af00,23.0,8
50236,0xb7fb3048,0xb7fc4310,1.0,67
50237,0xb7fb3058,0xbf88ae83,1.0,6
50238,0xb7fb3060,0xbf88ae84,26.0,6
50239,0xb7fb3063,0xbf88aed8,648.0,12
50240,0xb7fb306a,0xbf88aedc,649.0,12
50241,0xb7fb3073,0xbf88af08,1.0,11
50242,0xb7fb3080,0xbf88af0c,8.0,8
50243,0xb7fb308b,0xbf88aefc,3.0,8
50244,0xb7fb308e,0xbf88ae88,826.0,3
50245,0xb7fb3095,0xb6711a18,826.0,2
50246,0xb7fb30aa,0xbf88ae64,15.0,6
50247,0xb7fb30c2,0xbf88af04,785.0,5
50248,0xb7fb30c5,0xbf88ae4c,36.0,6
50249,0xb7fb30cc,0xbf88ae48,43.0,15
50250,0xb7fb30d3,0xbf88ae44,30.0,6
50251,0xb7fb30da,0xbf88ae3c,15.0,6
50252,0xb7fb30de,0xbf88ae38,18.0,6
50253,0xb7fb30e2,0xbf88ae34,628.0,6
50254,0xb7fb30e6,0xbf88ae40,21.0,6
50255,0xb7fb30ea,0xbf88ae74,636.0,11
50256,0xb7fb30ed,0xbf88af20,636.0,17
50257,0xb7fb30ef,0xbf88ae30,11.0,6
50258,0xb7fb30fb,0xbf88ae7c,778.0,5
50259,0xb7fb2c84,0xbf88ae20,622.0,6
50260,0xb7fb2c85,0xbf88ae1c,620.0,6
50261,0xb7fb2c8c,0xbf88ae0c,40.0,9
50262,0xb7fb2c92,0xbf88add0,182.0,38
50263,0xb7fb2c98,0xbf88ada8,1.0,33
50264,0xb7fb2caa,0xbf88ae14,422.0,6
50265,0xb7fb2cb0,0xb7fc483c,826.0,33
50266,0xb7fb2cb2,0xbf88adcc,28.0,12
50267,0xb7fb2cb5,0xbf88ae04,99.0,15
50268,0xb7fb2cbb,0xbf88adfc,826.0,3
50269,0xb7fb2cc1,0xbf88ae18,10.0,18
50270,0xb7fb2cc4,0xb7fc4840,826.0,34
50271,0xb7fb2cca,0xbf88adc4,395.0,6
50272,0xb7fb2ccd,0xbf88add8,146.0,12
50273,0xb7fb2ce1,0xb66672f8,826.0,33
50274,0xb7fb2ce3,0xbf88adf8,88.0,21
50275,0xb7fb2cea,0xbf88adf4,146.0,12
50276,0xb7fb2cf1,0xb7fc46f4,826.0,33
50277,0xb7fb2cf4,0xbf88ae48,146.0,14
50278,0xb7fb2cf7,0xbf88ae08,4.0,42
50279,0xb7fb2d0b,0xb7fc486d,826.0,33
50280,0xb7fb2d14,0xb7fc3ce0,146.0,171
50281,0xb7fb2d24,0xb7fc4850,75.0,67
50282,0xb7fb2d2a,0xbf88add4,72.0,28
50283,0xb7fb2d31,0xb7fc4718,826.0,61
50284,0xb7fb2d34,0xb7fc485c,826.0,33
50285,0xb7fb2d3a,0x80583a8,826.0,61
50286,0xb7fb2d3f,0xbf88addc,146.0,15
50287,0xb7fb2d42,0xb7fc4714,826.0,61
50288,0xb7fb2d45,0x80583a0,826.0,61
50289,0xb7fb2d48,0xbf88ae10,146.0,15
50290,0xb7fb2e60,0xbf88aee4,61.0,17
50291,0xb7fb2f50,0xbf88ae0c,391.0,8
50292,0xb7fb2f53,0xbf88ade4,2.0,20
50293,0xb7fb2f56,0xb6689241,402.0,1
50294,0xb7fb2f69,0xb6689242,404.0,1
50295,0xb7fb2f83,0xb6689243,406.0,1
50296,0xb7fb2f99,0xb6689244,408.0,1
50297,0xb7fb2fb5,0xbf88adf0,2.0,6
50298,0xb7fb2fb8,0xb6689245,408.0,1
50299,0xb7fb2fce,0xb6689246,410.0,1
50300,0xb7fb2fd9,0xbf88adec,1.0,32
50301,0xb7fb2ff9,0xb6689247,410.0,1
50302,0xb7fb2ff9,0xb6689248,411.0,1
50303,0xb7fb2ff9,0xb6689249,412.0,1
50304,0xb7fb2ff9,0xb668924a,413.0,1
50305,0xb7fb2ff9,0xb668924b,414.0,1
50306,0xb7fb2ff9,0xb668924c,415.0,1
50307,0xb7fb2ff9,0xb668924d,416.0,1
50308,0xb7fb2ff9,0xb668924e,417.0,1
50309,0xb7fb2ff9,0xb668924f,418.0,1
50310,0xb7fb2ff9,0xb6689250,419.0,1
50311,0xb7fb2ff9,0xb6689251,420.0,1
50312,0xb7fb2ff9,0xb6689252,421.0,1
50313,0xb7fb2ff9,0xb6689253,422.0,1
50314,0xb7fb2ff9,0xb6689254,423.0,1
50315,0xb7fb2e6c,0xbf88add4,74.0,27
50316,0xb7fb2e73,0xb7fc4850,751.0,66
50317,0xb7fb2e79,0xb7fc4864,782.0,33
50318,0xb7fb2e7f,0x8048280,inf,0
50319,0xb7fb2e84,0xbf88ae00,2.0,24
50320,0xb7fb2d99,0xbf88adf8,58.0,20
50321,0xb7fb2daa,0xbf88ae04,89.0,14
50322,0xb7fb2db5,0xb66674bc,89.0,2
50323,0xb7fb2dc0,0xbf88ae08,58.0,40
50324,0xb7fb2dc3,0xbf88ada8,50.0,30
50325,0xb7fb7c20,0xbf88ada4,48.0,24
50326,0xb7fb7c23,0xbf88ada0,46.0,24
50327,0xb7fb7c26,0xbf88ad9c,44.0,24
50328,0xb7fb7c29,0xbf88ad98,42.0,24
50329,0xb7fb7c2a,0xbf88ad94,1.0,63
50330,0xb7fb7c38,0xb7fc46e4,782.0,31
50331,0xb7fb7c3b,0xbf88ad90,7.0,36
50332,0xb7fb7c42,0xbf88ad8c,14.0,36
50333,0xb7fbe6b0,0xbf88ad88,12.0,39
50334,0xb7fbe6b3,0xbf88ad84,10.0,42
50335,0xb7fbe6b4,0xbf88ad80,8.0,36
50336,0xb7fbe6be,0xbf88ad7c,2.0,90
50337,0xb7fbe6c1,0xb668a3a0,19.0,17
50338,0xb7fbe6cc,0xb7fc19fd,782.0,31
50339,0xb7fb7c4b,0xb7fc46fc,782.0,30
50340,0xb7fb7c5b,0xb7fc49ac,782.0,30
50341,0xb7fbe6cc,0xb7fc49b8,782.0,30
50342,0xb7fb7c54,0xb7fc49b0,782.0,30
50343,0xb7fb2cd8,0xbf88add8,101.0,11
50344,0xb7fb2ce1,0xb66672fc,782.0,33
50345,0xb7fb2cea,0xbf88adf4,101.0,11
50346,0xb7fb2cf1,0xb6711874,782.0,33
50347,0xb7fb2cf4,0xbf88ae48,101.0,13
50348,0xb7fb2cfc,0xbf88ae18,101.0,16
50349,0xb7fb2d0b,0xb67119ed,782.0,33
50350,0xb7fb2d14,0xb7fc3ce0,101.0,170
50351,0xb7fb2d24,0xb67119d0,782.0,36
50352,0xb7fb2d2a,0xbf88add4,12.0,26
50353,0xb7fb2d31,0xb6711898,562.0,35
50354,0xb7fb2d34,0xb67119dc,782.0,33
50355,0xb7fb2d3a,0xb669af18,562.0,35
50356,0xb7fb2d3f,0xbf88addc,101.0,14
50357,0xb7fb2d42,0xb6711894,547.0,35
50358,0xb7fb2d45,0xb669af10,550.0,35
50359,0xb7fb2d48,0xbf88ae10,101.0,14
50360,0xb7fb2d51,0xbf88add0,2.0,37
50361,0xb7fb2d57,0xb67119d4,782.0,33
50362,0xb7fb2d60,0xb66871a4,inf,0
50363,0xb7fb2d6d,0xbf88adbc,4.0,36
50364,0xb7fb2d73,0xb67119d8,782.0,33
50365,0xb7fb2d7b,0xbf88adc0,101.0,9
50366,0xb7fb2d92,0xbf88ae00,2.0,22
50367,0xb7fb2daa,0xbf88ae04,101.0,13
50368,0xb7fb2db5,0xb66674bc,101.0,1
50369,0xb7fb7c29,0xbf88ad98,54.0,22
50370,0xb7fb7c2a,0xbf88ad94,1.0,56
50371,0xb7fb7c38,0xb6711864,782.0,30
50372,0xb7fb7c3b,0xbf88ad90,7.0,32
50373,0xb7fb7c42,0xbf88ad8c,14.0,32
50374,0xb7fbe6b0,0xbf88ad88,12.0,35
50375,0xb7fbe6b3,0xbf88ad84,10.0,38
50376,0xb7fbe6b4,0xbf88ad80,8.0,32
50377,0xb7fbe6be,0xbf88ad7c,2.0,84
50378,0xb7fbe6c1,0xb668a3a0,19.0,15
50379,0xb7fbe6cc,0xb6711838,782.0,30
50380,0xb7fb7c4b,0xb671187c,782.0,30
50381,0xb7fb7c5b,0xb6711aac,782.0,30
50382,0xb7fbe6cc,0xb6711ab8,782.0,30
50383,0xb7fbe6c1,0xb668a3a1,101.0,5
50384,0xb7fbe6cc,0xb6711ab9,782.0,30
50385,0xb7fbe6c1,0xb668a3a2,101.0,5
50386,0xb7fbe6cc,0xb6711aba,782.0,30
50387,0xb7fbe6c1,0xb668a3a3,101.0,5
50388,0xb7fbe6cc,0xb6711abb,782.0,30
50389,0xb7fb7c54,0xb6711ab0,782.0,30
50390,0xb7fb2cd8,0xbf88add8,101.0,10
50391,0xb7fb2ce1,0xb6667300,782.0,33
50392,0xb7fb2cea,0xbf88adf4,101.0,10
50393,0xb7fb2cf1,0xb6711b24,782.0,33
50394,0xb7fb2cf4,0xbf88ae48,101.0,12
50395,0xb7fb2cfc,0xbf88ae18,101.0,15
50396,0xb7fb2d0b,0xb6711c9d,782.0,33
50397,0xb7fb2d14,0xb7fc3ce0,101.0,169
50398,0xb7fb2d24,0xb6711c80,782.0,33
50399,0xb7fb2d2a,0xbf88add4,12.0,24
50400,0xb7fb2d31,0xb6711b48,782.0,33
50401,0xb7fb2d34,0xb6711c8c,782.0,33
50402,0xb7fb2d3a,0xb666cf24,782.0,33
50403,0xb7fb2d3f,0xbf88addc,101.0,13
50404,0xb7fb2d42,0xb6711b44,782.0,33
50405,0xb7fb2d45,0xb666cf1c,782.0,33
50406,0xb7fb2d48,0xbf88ae10,101.0,13
50407,0xb7fb2d51,0xbf88add0,2.0,34
50408,0xb7fb2d57,0xb6711c84,782.0,33
50409,0xb7fb2d60,0xb666a164,42528.0,9
50410,0xb7fb2d6d,0xbf88adbc,4.0,32
50411,0xb7fb2d73,0xb6711c88,782.0,33
50412,0xb7fb2d7b,0xbf88adc0,101.0,8
50413,0xb7fb2d92,0xbf88ae00,2.0,20
50414,0xb7fb2daa,0xbf88ae04,226.0,12
50415,0xb7fb2db5,0xb66674bc,inf,0
50416,0xb7fb7c29,0xbf88ad98,54.0,20
50417,0xb7fb7c2a,0xbf88ad94,1.0,49
50418,0xb7fb7c38,0xb6711b14,782.0,31
50419,0xb7fb7c3b,0xbf88ad90,7.0,28
50420,0xb7fb7c42,0xbf88ad8c,14.0,28
50421,0xb7fbe6b0,0xbf88ad88,12.0,31
50422,0xb7fbe6b3,0xbf88ad84,10.0,34
50423,0xb7fbe6b4,0xbf88ad80,8.0,28
50424,0xb7fbe6be,0xbf88ad7c,2.0,72
50425,0xb7fbe6c1,0xb668a3a0,19.0,13
50426,0xb7fbe6cc,0xb6711af0,782.0,31
50427,0xb7fb7c4b,0xb6711b2c,782.0,30
50428,0xb7fb7c5b,0xb6711d5c,782.0,30
50429,0xb7fbe6cc,0xb6711d68,782.0,30
50430,0xb7fbe6c1,0xb668a3a1,681.0,4
50431,0xb7fbe6cc,0xb6711d69,782.0,30
50432,0xb7fbe6c1,0xb668a3a2,681.0,4
50433,0xb7fbe6cc,0xb6711d6a,782.0,30
50434,0xb7fbe6c1,0xb668a3a3,681.0,4
50435,0xb7fbe6cc,0xb6711d6b,782.0,30
50436,0xb7fb7c54,0xb6711d60,782.0,30
50437,0xb7fb2cd8,0xbf88add8,478.0,9
50438,0xb7fb2ce1,0xb6667304,782.0,33
50439,0xb7fb2cea,0xbf88adf4,478.0,9
50440,0xb7fb2cf1,0xb6667014,782.0,33
50441,0xb7fb2cf4,0xbf88ae48,435.0,11
50442,0xb7fb2cfc,0xbf88ae18,54.0,14
50443,0xb7fb2d0b,0xb666718d,255.0,99
50444,0xb7fb2d14,0xb7fc3ce0,256.0,168
50445,0xb7fb2d24,0xb6667170,23.0,68
50446,0xb7fb2d2a,0xbf88add4,12.0,22
50447,0xb7fb2d31,0xb6667038,782.0,37
50448,0xb7fb2d34,0xb666717c,782.0,33
50449,0xb7fb2d3a,0xb6661de0,782.0,37
50450,0xb7fb2d3f,0xbf88addc,34.0,12
50451,0xb7fb2d42,0xb6667034,782.0,37
50452,0xb7fb2d45,0xb6661dd8,782.0,37
50453,0xb7fb2d48,0xbf88ae10,45.0,12
50454,0xb7fb2d51,0xbf88add0,2.0,31
50455,0xb7fb2d57,0xb6667174,782.0,33
50456,0xb7fb2d60,0xb65255c4,inf,0
50457,0xb7fb2d6d,0xbf88adbc,4.0,28
50458,0xb7fb2d73,0xb6667178,782.0,33
50459,0xb7fb2d7b,0xbf88adc0,580.0,7
50460,0xb7fb2ed4,0xb6667180,782.0,34
50461,0xb7fb2eda,0xb6525ad4,8164.0,1
50462,0xb7fb2ee8,0xbf88ade0,3.0,16
50463,0xb7fb2eeb,0xb6667184,9.0,962
50464,0xb7fb2efc,0xbf88ade8,3.0,9
50465,0xb7fb2f16,0xb6526be8,8170.0,1
50466,0xb7fb2f23,0xbf88adc4,431.0,5
50467,0xb7fb2f2c,0xbf88adc8,782.0,3
50468,0xb7fb2f34,0xbf88ae00,115.0,18
50469,0xb7fb2f3d,0xbf88ada8,195.0,24
50470,0xb7fb2ac0,0xbf88ada4,193.0,18
50471,0xb7fb2ac6,0xbf88ad98,189.0,18
50472,0xb7fb2ac9,0xbf88ad9c,189.0,18
50473,0xb7fb2ace,0xbf88ada0,189.0,18
50474,0xb7fb2ad1,0xb65296ac,221.0,2
50475,0xb7fb2ad6,0xbf88ad70,1.0,21
50476,0xb7fb2b02,0xb65296b6,8144.0,1
50477,0xb7fb2b0a,0xbf88ae18,414.0,13
50478,0xb7fb2b11,0xb65296b4,185.0,2
50479,0xb7fb2b21,0xbf88ae14,404.0,5
50480,0xb7fb2c04,0xbf88ae0c,395.0,7
50481,0xb7fb2c07,0xb65296a8,inf,0
50482,0xb7fb2c09,0xbf88ad78,6.0,12
50483,0xb7fb2c0d,0xbf88ad74,6.0,12
50484,0xb7fbe6b0,0xbf88ad6c,88.0,12
50485,0xb7fbe6b3,0xbf88ad68,86.0,12
50486,0xb7fbe6b4,0xbf88ad64,84.0,12
50487,0xb7fbe6be,0xbf88ad60,2.0,140
50488,0xb7fbe6c1,0xb653238d,inf,0
50489,0xb7fbe6cc,0xb6689241,inf,0
50490,0xb7fbe6c1,0xb653238e,inf,0
50491,0xb7fbe6cc,0xb6689242,inf,0
50492,0xb7fbe6c1,0xb653238f,inf,0
50493,0xb7fbe6cc,0xb6689243,inf,0
50494,0xb7fbe6c1,0xb6532390,inf,0
50495,0xb7fbe6cc,0xb6689244,inf,0
50496,0xb7fbe6c1,0xb6532391,inf,0
50497,0xb7fbe6cc,0xb6689245,inf,0
50498,0xb7fbe6c1,0xb6532392,inf,0
50499,0xb7fbe6cc,0xb6689246,inf,0
50500,0xb7fbe6c1,0xb6532393,inf,0
50501,0xb7fbe6cc,0xb6689247,inf,0
50502,0xb7fbe6c1,0xb6532394,inf,0
50503,0xb7fbe6cc,0xb6689248,inf,0
50504,0xb7fbe6c1,0xb6532395,inf,0
50505,0xb7fbe6cc,0xb6689249,inf,0
50506,0xb7fbe6c1,0xb6532396,inf,0
50507,0xb7fbe6cc,0xb668924a,inf,0
50508,0xb7fbe6c1,0xb6532397,inf,0
50509,0xb7fbe6cc,0xb668924b,inf,0
50510,0xb7fbe6c1,0xb6532398,inf,0
50511,0xb7fbe6cc,0xb668924c,inf,0
50512,0xb7fbe6c1,0xb6532399,inf,0
50513,0xb7fbe6cc,0xb668924d,inf,0
50514,0xb7fbe6c1,0xb653239a,inf,0
50515,0xb7fbe6cc,0xb668924e,inf,0
50516,0xb7fbe6c1,0xb653239b,inf,0
50517,0xb7fbe6cc,0xb668924f,inf,0
50518,0xb7fbe6c1,0xb653239c,inf,0
50519,0xb7fbe6cc,0xb6689250,inf,0
50520,0xb7fbe6c1,0xb653239d,inf,0
50521,0xb7fbe6cc,0xb6689251,inf,0
50522,0xb7fbe6c1,0xb653239e,inf,0
50523,0xb7fbe6cc,0xb6689252,inf,0
50524,0xb7fbe6c1,0xb653239f,inf,0
50525,0xb7fbe6cc,0xb6689253,inf,0
50526,0xb7fbe6c1,0xb65323a0,inf,0
50527,0xb7fbe6cc,0xb6689254,inf,0
50528,0xb7fbe6fc,0xbf88ad64,22.0,11
50529,0xb7fbe6ff,0xbf88ad68,20.0,11
50530,0xb7fbe702,0xbf88ad6c,18.0,11
50531,0xb7fbe703,0xbf88ad70,16.0,17
50532,0xb7fb2b2a,0xbf88ae04,311.0,11
50533,0xb7fb2b2d,0xbf88ae08,89.0,30
50534,0xb7fb2b32,0xb66671a4,726.0,34
50535,0xb7fb2b38,0xbf88ad84,5.0,30
50536,0xb7fb2b45,0xbf88ae00,359.0,17
50537,0xb7fb2b48,0xb6536efa,inf,0
50538,0xb7fb2b4c,0xbf88ad88,375.0,27
50539,0xb7fb2b58,0xb6667194,726.0,37
50540,0xb7fb2b61,0xb6667714,inf,0
50541,0xb7fb2b64,0xb66674b4,inf,0
50542,0xb7fb2b69,0xb6667710,inf,0
50543,0xb7fb2b6b,0xb66674b0,inf,0
50544,0xb7fb2b6d,0xbf88ad74,7.0,10
50545,0xb7fb2b70,0xbf88ad78,5.0,10
50546,0xb7fbe6c1,0xb6536d94,inf,0
50547,0xb7fbe6cc,0xb668a444,inf,0
50548,0xb7fbe6c1,0xb6536d95,inf,0
50549,0xb7fbe6cc,0xb668a445,inf,0
50550,0xb7fbe6c1,0xb6536d96,inf,0
50551,0xb7fbe6cc,0xb668a446,inf,0
50552,0xb7fbe6c1,0xb6536d97,inf,0
50553,0xb7fbe6cc,0xb668a447,inf,0
50554,0xb7fbe6c1,0xb6536d98,inf,0
50555,0xb7fbe6cc,0xb668a448,inf,0
50556,0xb7fbe6c1,0xb6536d99,inf,0
50557,0xb7fbe6cc,0xb668a449,inf,0
50558,0xb7fbe6c1,0xb6536d9a,inf,0
50559,0xb7fbe6cc,0xb668a44a,inf,0
50560,0xb7fbe6c1,0xb6536d9b,inf,0
50561,0xb7fbe6cc,0xb668a44b,inf,0
50562,0xb7fbe6c1,0xb6536d9c,inf,0
50563,0xb7fbe6cc,0xb668a44c,inf,0
50564,0xb7fbe6c1,0xb6536d9d,inf,0
50565,0xb7fbe6cc,0xb668a44d,inf,0
